content,id,nickname,productColor,productId,productSize,score
"外形外观：蓝色的，打开一瞬间，确实很漂亮。
屏幕音效：音效很好，不错
拍照效果：5倍变焦，拍出来的效果不错，视频拍出来很稳
运行速度：新机，速度没的说，很快！
待机时间：新机82%电量/玩了很久还剩81%
其他特色：本来打算等等国产新机发售，还没发售，过段选择这款吧！对于我来说没有其他要求！24号预约付款，26号就到了，本来想着是下个月到也无所谓，没想到付款2天后就到了！挺快",14800975866,征鸿--,蓝色,100018281836,128GB,5
头一天拍下第二天早上就收到货。这次买的黑色苹果，觉得黑色最适合全屏手机了。黑色手机给小姐姐用也很炫酷，自己配的安克的充电器和线。nice！,14944738481,简***J,黑色,100018281836,128GB,5
"外形外观：方正的边框，虽然有点硌手，但是使用感很舒服
屏幕音效：没有发现绿屏的现象
拍照效果：前置有镜像模式再也不用担心脸歪啦; 后置夜景模式特别好，会自动调亮。
运行速度：用起来非常流畅，没有出现卡屏。
待机时间：一般充满电，能用7-8小时，夜晚勿打扰模式掉电1-2格。
最后，真的推荐大家买绿色，好清新??",15202777823,j***7,绿色,100017544010,128GB,5
重量很轻速度非常快，屏幕色彩细腻度都完美，因为之前用的X R要丰富很多，这个运行速度很快，毕竟是14的芯片，待机时间很久，一天，基本上不需要充电嗯，配上网上买的手机壳用起来非常的顺滑。屏幕很平贴手机屏保的时候，也非常容易，不会出现翘边的情况。我现在已经用了一种非常满意。,14856285450,j***q,蓝色,100017544010,128GB,5
外形外观和苹果4S一样，手感非常好屏幕音效也非常好，拍照效果很好，整体运行速度很快，总之，这款手机感觉非常良好，值得拥有。,14844174625,zhouguohui3895,黑色,100017544010,128GB,5
喜欢12的外观，喜欢绿色，双十一下单，显示30号才有货，没想到还提前了，27号就已经收到了。当时还担心买到有问题的，没想到完全是多余的，绿色很好看，淡淡的抹茶绿，特别小清新，拍照效果很清晰，运营速度快，就是续航差了点。（图片是自己贴膜没贴好，有白边，所以看着不清晰）,14976752867,红***_,绿色,100017544010,128GB,5
买的时候没货显示五天后送到，很准时送到，手机质量没得说，很好，检验看了国行正品，苹果7也是在京东自营店买的，用了四年都没啥问题，五星好评,15092319005,花落谁惜珺,绿色,100017544010,128GB,5
给老婆的结婚周年礼物，用了3年多的苹果7也退居二线了！用起来还是很顺手，新的功能也在逐渐摸索中，简约大方就可以了！刘海屏确实比双挖孔屏好看点！,15192865309,寻找女流氓,白色,100017544010,128GB,5
一直在等苹果十二，果断在京东自营店抢到一个，迫不及待就用上了，颜色非常好看，手感很赞，反应灵敏，还多了很多新功能，非常实用，这次的充电线也升级了，充电更快了，屏幕非常清晰，运行速度超快，待机时间还可以，本人几乎一直在用，呵呵！这次还有双摄功能，拍照发视频非常清楚，非常适合爱拍照的我！,14884422910,j***7,蓝色,100017544010,128GB,5
等了一个礼拜，终于到手了，白色简介非常好看，运行速度特别快，没有割手的手感，非常好,14854235189,徐磴硬,白色,100017544010,128GB,5
外形外观简洁美观时尚，屏幕分辨率很好，拍照效果很好，运行速速度快，待机时间短。这个价格真的是非常高，居然没有配上插头太奇怪了！,14978248427,顺***5,蓝色,100017544010,256GB,5
给老婆买的，速度流畅，外观从来就没有让我失望过，手感大小合适，超强的运行速度，视频录像像素画面极高，很多很多内置商务应用和办公功能非常实用！总体评价这个12还行，给个赞??,15172798107,meslo,白色,100017544010,128GB,5
美滋滋。特别香，生活仿佛都甜了，感觉喝水都是甜的，吃饭都特别好吃，坐在哪里，哪里就有光芒万丈，这个苹果12真的是太香了，?,15095895041,划船不用桨1988,黑色,100017544010,256GB,5
物流速度真的是没话说，就是一个字：快。非常满意的一次购物，宝贝无论款式还是颜色都非常棒！质量绝对过关，非常成功的一次网购！真的很满意，才买一周就掉地上一次，好难受，????,15102320760,JD035618,白色,100017544010,128GB,5
"外形外观：苹果的做工一直都是最完美的，这个必须给满分?。
屏幕音效：外扩很饱满，没的说，画质很清晰，毕竟是oled屏，比老大哥11好太多了。
拍照效果：还没拍照，像素应该不会差很多。
运行速度：快，A14的处理器嘎嘎快。
待机时间：电池有点尿性，待机不行啊，我今天刚买的手机，就一天两充了，电池有待提高。
其他特色：苹果是真的扣，现在真的是简配版，什么都不送了，就送了个数据线。",14979625846,要乖吖i,绿色,100017544010,128GB,5
苹果12很吊，熟悉的边框又回来了，手机很轻薄，很喜欢当初苹果5的感觉。a14性能没的说，拍照好像更强了。总之很喜欢，千金难买我乐意。,14881133564,将心比心grd,黑色,100017544010,64GB,5
"外形外观：漂亮，精致，大小正好
屏幕音效：清悉，音效十分好。声音大
拍照效果：好用，清析好用
运行速度：快，十分好用
待机时间：充电快，待机时间长
其他特色：比十一好",15040577009,和***1,白色,100017544010,128GB,5
"外形外观：感觉还不错，仿佛回到了乔布斯时代。手感有点不适应。
屏幕音效：屏幕完美，oled屏幕显示细腻。声音很大，立体声。
拍照效果：特别提出夜间或是光线暗时成像效果非常棒。
运行速度：非常流畅
待机时间：正常使用一天没问题
其他特色：总体很不错",14838857455,诚***疆,黑色,100017544010,128GB,5
"外形外观：好看
运行速度：很快，比以前那快多了
待机时间：半天不用都不掉电，一天用的少不游戏不怎么掉电，玩游戏也能好几个小时，满足使用了
拍照效果：拍摄效果好，照片很清晰比以前的好",15175016098,亚***8,白色,100017544010,128GB,5
用着不错，手感非常好，外型也好看，买了黑色，比较大气！喜欢！,15131273697,小资姐想你了,黑色,100017544010,128GB,5
拿到了很开心，非常满意，颜色也是我很喜欢的绿色，没有任何色差，用起来也非常顺手，没有任何卡顿，一直都很喜欢苹果手机，支持！,15265417194,倾玉三郎,绿色,100017544010,128GB,5
在京东买的第五部苹果手机了，都非常不错非常好，这次推出的12无论手感还是体验上都很棒，屏幕比上一代有所升级，相机清楚，5G网络信号好，没有其他评论所说的绿屏、有磕碰、不对焦、边框掉漆、激活过等等，反正我买的这几部手机都挺好的，本人不是拖，不喜勿喷，从最早第一个买的5s到这次买的12。个人喜欢白色直角边框，轻盈的手感非常不错的上手体验，苹果的产品都很精致。次日达，支持京东,15278367559,想***名,白色,100017544010,128GB,5
"这些年一直都是用的这个牌子，性能稳定，系统敢用，
运行速度：快，拍照效果很棒，外观也非常好看，买它不犹豫，家里人手一个，主要就是好用！随便用个五六年没问题",15311961340,ni莫离,黑色,100017544010,128GB,5
"外形外观：以前用过5s，四周跟它很像，手感很好，屏幕大小合适。
屏幕音效：非常好。
拍照效果：不爱拍照，但是苹果的拍照注重真实，好评。
运行速度：新机必须快，嗖嗖的，一点儿不卡。
待机时间：试了一晚上，比想象中要好点。
其他特色：从7P换过来的，对手机很满意，唯一不满意的就是没有充电器，我还得花100多买一个。",14909945274,重阳oppa,黑色,100017544010,256GB,5
我喜欢12够轻，6之后我就没再买过苹果手机了，因为感觉很大又重，显的粗鲁，12一出，看到外观和重量就又买了。还是5G的,14814973033,魔童tt,白色,100017544010,64GB,5
哈哈哈  苹果手机就是好鸭！  特别流畅哦！ 不卡的 屏幕也很大，续航能力也很强，所以选择苹果手机 就是没错，各方面都不错哦！ 京东物流 也特别快 隔天就到了  相信苹果手机  相信京东！,15311410185,j***C,白色,100017544010,64GB,5
"外形外观：回归iphone4 外观喜欢 超薄超轻
屏幕音效：显示效果不错 很清晰
拍照效果：拍照增强夜间效果 颜色比较喜欢 没那么锐利
运行速度：速度不用说 感觉很棒 5g效果也喜人
待机时间：待机时间跟11差不多 没有提升
其他特色：颜色没有那么丑 蓝色还好",14797110955,c***1,蓝色,100017544010,128GB,5
昨天搞活动免息12分期减两百块，就立刻给女朋友买的，早上买，下午就到，开包装、检查没瑕疵，开机、激活、升级、装app，体验了一会这个手感真的一级棒，A14处理器真的不是盖的，非常流畅，一个字，绝了,15232976997,_张小秋,白色,100017544010,128GB,5
这款手机的外形外观我非常的喜欢，屏幕显示也很细腻，拍照的效果非常好！速度也是比之前用的手机还要快，待机时间一天都没有问题，用充电器充满电的话一个半小时就能充满了，可能它还有许多不足 但是非常适合我用，就可以了，赞,14802059730,抹茶拿铁冰淇淋,白色,100017544010,128GB,5
手机到时限了该退休换一个，买了白色，打开一看，很漂亮。奶白色的玻璃，像qq的果冻和金框绝配，跟之前的X相比亮屏有点泛黄，照片像素高，清楚。快递送货超级快！,15161544765,s***e,白色,100017544010,256GB,5
很喜欢这款淡绿色的。本来去年的iPhone11就要买的。但当时没货。就将就着买了白色的。这次耐心地等了一周终于如愿以偿。系统一如既往很苹果的流畅。新加持的oled的色彩比iPhone11要上几个台阶了。色彩很饱满。很逼真。12的像素看起来不高。但照片的质量还是非常有质地的。远远好过一大批像素高却色彩不饱满的其他手机。直边比圆边更容易握持。四周的黑边也比11窄了很多。办公室里电池续航一天没问题。无线快充很赞。非常适合办公室使用。,14891060184,V***a,绿色,100017544010,64GB,5
买了有不到一个月，之前一直用安卓手机，很快就适应了，上手无忧的服务非常好，不懂不会的一下就把问题解决了，现在也只是基础功能用用，慢慢再了解吧，买了蓝的的套挺好看的,15289026908,k***o,蓝色,100017544010,128GB,5
